CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
597442.598523953, 246.874008179, 167.334320068, 304.597381592, 167.719970703, 373.316772461, 183.761932373, 430.971130371, 184.616271973, -75.960830688, -60.452762604, 533.488098145, -11.695587158, -60.276580811, 535.958679199, 3289
597442.615204520, 246.188888550, 167.484954834, 304.277526855, 167.552551270, 372.793395996, 184.044525146, 430.458923340, 184.204193115, -76.396049500, -60.419044495, 533.412597656, -12.125017166, -60.217708588, 535.774597168, 3290
597442.631885087, 246.174240112, 167.195831299, 303.744323730, 167.459411621, 372.206970215, 184.053085327, 429.683349609, 184.145538330, -76.934364319, -60.408939362, 533.646240234, -12.630339622, -60.233222961, 535.863159180, 3291
597442.648565654, 245.063232422, 167.507598877, 302.976623535, 167.639053345, 371.126892090, 184.150848389, 429.118988037, 184.611297607, -77.683044434, -60.375225067, 533.919006348, -13.297990799, -60.180545807, 535.827453613, 3292
597442.665246221, 244.268524170, 167.389434814, 301.772430420, 167.640762329, 370.604919434, 184.231964111, 428.299072266, 184.536590576, -78.585029602, -60.347450256, 534.110534668, -14.221495628, -60.069644928, 535.332702637, 3293
597442.681926789, 242.907577515, 167.442596436, 300.597900391, 167.682327271, 369.371032715, 184.454284668, 427.288269043, 184.641906738, -79.700569153, -60.266639709, 533.946777344, -15.382525444, -59.974830627, 534.782287598, 3294
597442.698607356, 241.964584351, 167.940582275, 299.688781738, 167.974517822, 368.543029785, 184.517623901, 425.876403809, 184.751464844, -81.064620972, -60.157657623, 533.829467773, -16.751586914, -59.880237579, 534.507141113, 3295
597442.715287923, 240.504882812, 167.663177490, 298.656555176, 167.875747681, 366.851501465, 184.605560303, 424.733398438, 184.861984253, -82.758987427, -60.111312866, 534.099731445, -18.373235703, -59.810440063, 534.448242188, 3296
597442.731968490, 239.455001831, 167.653472900, 296.968597412, 167.557800293, 365.604675293, 184.654586792, 423.153533936, 184.937072754, -84.695846558, -60.063999176, 534.544616699, -20.266763687, -59.758953094, 534.477478027, 3297
597442.748649057, 237.907333374, 167.983322144, 295.580291748, 168.091186523, 363.955932617, 184.765609741, 421.801757812, 185.051681519, -86.894218445, -59.996315002, 534.804138184, -22.405437469, -59.666603088, 534.434265137, 3298
597442.765329624, 236.354248047, 167.331314087, 293.965911865, 167.975830078, 362.124145508, 184.848800659, 419.945678711, 184.882019043, -88.740760803, -60.024894714, 535.618408203, -24.172542572, -59.656127930, 534.844543457, 3299
597442.782010192, 234.820724487, 167.777435303, 292.503234863, 168.282196045, 360.470947266, 185.154464722, 418.214599609, 185.141326904, -90.692436218, -60.039558411, 536.635375977, -26.006126404, -59.673351288, 535.741210938, 3300
597442.798690759, 232.325546265, 167.979843140, 290.544006348, 168.316864014, 358.598266602, 185.177459717, 416.065551758, 185.210433960, -92.885902405, -59.960117340, 536.868408203, -28.147115707, -59.655765533, 536.102294922, 3301
597442.815371326, 230.381927490, 168.185546875, 288.066284180, 168.344085693, 356.024902344, 185.494720459, 414.148620605, 185.387390137, -95.299331665, -59.904651642, 537.405944824, -30.521032333, -59.557033539, 536.105468750, 3302
