frameCounter, trackingStatus, timeLogged, frameNumber
306,2,428456.7400, 1335
307,2,428456.7559, 1336
308,2,428456.7719, 1337
309,2,428456.7882, 1338
310,2,428456.8037, 1339
311,2,428456.8197, 1340
312,2,428456.8363, 1341
313,2,428456.8529, 1342
314,2,428456.8683, 1343
315,2,428456.8844, 1344
316,2,428456.8997, 1345
317,2,428456.9157, 1346
318,2,428456.9318, 1347
319,2,428456.9489, 1348
320,2,428456.9641, 1349
321,2,428456.9954, 1350
322,2,428457.0119, 1351
323,2,428457.0280, 1352
324,2,428457.0437, 1353
325,2,428457.0597, 1354
326,2,428457.0762, 1355
327,2,428457.0915, 1356
328,2,428457.1082, 1357
329,2,428457.1234, 1358
330,2,428457.1394, 1359
331,2,428457.1571, 1360
332,2,428457.1719, 1361
333,2,428457.1884, 1362
334,2,428457.2044, 1363
335,2,428457.2197, 1364
336,2,428457.2361, 1365
337,2,428457.2518, 1366
338,2,428457.2685, 1367
339,2,428457.2844, 1368
340,2,428457.2994, 1369
341,2,428457.3161, 1370
342,2,428457.3320, 1371
343,2,428457.3476, 1372
344,2,428457.3793, 1373
345,2,428457.3957, 1374
346,2,428457.4115, 1375
347,2,428457.4281, 1376
348,2,428457.4443, 1377
349,2,428457.4607, 1378
350,2,428457.4756, 1379
351,2,428457.4925, 1380
352,2,428457.5085, 1381
353,2,428457.5236, 1382
354,2,428457.5400, 1383
355,2,428457.5557, 1384
356,2,428457.5711, 1385
357,2,428457.5878, 1386
358,2,428457.6059, 1387
359,2,428457.6195, 1388
