captureTime,frameNumber,leftEyes[0].x,leftEyes[0].y,leftEyes[1].x,leftEyes[1].y,rightEyes[0].x,rightEyes[0].y,rightEyes[1].x,rightEyes[1].y,leftEyes[0].x.2d,leftEyes[0].y.2d,leftEyes[1].x.2d,leftEyes[1].y.2d,rightEyes[0].x.2d,rightEyes[0].y.2d,rightEyes[1].x.2d,rightEyes[1].y.2d
365671.3742,1394,286.3796387,262.1373901,346.2103882,261.2645264,327.3449402,262.3787231,387.3832703,261.5588684,290.3760376,262.3118591,349.8867188,261.6689453,329.9528198,264.0638428,389.9986877,263.62854
365671.391,1395,279.2015991,261.9250488,339.4659424,261.1828308,320.3413696,261.9428101,380.0776367,261.1964417,282.8943481,262.0395508,342.5486755,261.3574219,322.6586304,263.5570679,382.7653198,263.0479736
365671.4077,1396,271.888916,261.84729,331.8164063,261.1509399,313.4534302,261.5624084,372.6471863,260.7163391,275.2687378,261.816925,334.9457703,261.0984192,315.2380066,263.0797424,375.2598572,262.5242004
365671.4247,1397,264.569458,261.5769043,324.0831299,261.5599365,306.1398315,261.1959534,365.1525879,260.6182556,267.5282898,261.6187439,327.1074829,260.9691467,307.6942139,262.6331177,367.5437317,262.0941467
365671.4409,1398,256.7390137,262.1212158,316.782074,261.6625977,298.7039795,260.9628601,358.2510681,260.4683228,259.5777893,261.5611572,319.2315674,260.9200134,299.9927979,262.2566528,359.7856445,261.7496338
365671.4576,1399,249.2247772,262.3424683,308.9481812,261.6004639,290.9915771,260.7611084,350.8525391,260.2027283,251.5816956,261.5515747,311.2835388,260.8909607,292.2264404,261.9317627,352.0073853,261.3858032
365671.4742,1400,241.3850555,262.109314,301.1993103,261.6026001,283.2917175,260.4996033,343.2400818,260.1703796,243.4994507,261.5523987,303.257019,260.9273376,284.3689575,261.6086426,344.1461182,261.1088867
365671.491,1401,233.4271698,262.6782837,293.2628784,261.9263916,275.2266235,260.7007141,335.1942749,260.3518677,235.314743,261.6683044,295.1147156,261.0476074,276.4040222,261.4279175,336.1333618,260.9264526
365671.5078,1402,225.3766479,263.2337036,285.8825073,262.618103,267.3335266,260.7961426,327.6288452,260.4212952,227.084671,261.8873291,287.0579529,261.3007813,268.3155518,261.3230286,328.187439,260.8509827
365671.5254,1403,217.4631805,263.6654663,278.2932739,263.142395,259.336853,261.0505676,319.8589783,260.8926086,218.8636169,262.1754456,279.063446,261.6329956,260.2736206,261.3102112,320.3412781,260.8733521
365671.5414,1404,209.6939087,264.7578735,270.3225708,263.8331909,251.6271362,261.9594727,312.2227173,261.1824036,210.6528625,262.6627197,271.0911865,262.0649109,252.2113953,261.4909668,312.4866333,260.9900513
365671.5581,1405,202.0063934,264.8684692,262.3665771,264.6638184,244.0724487,262.1660156,304.1262512,261.5206909,202.5315094,263.1015625,263.0688782,262.5680237,244.2404785,261.6609802,304.5690613,261.1590576
365671.5754,1406,193.8957977,266.1185303,255.4203796,265.3141785,235.9957275,262.8576355,296.8909912,262.1604004,194.4090271,263.6639404,255.3261719,263.0832825,236.2125549,261.931488,296.8511658,261.3869629
365671.5909,1407,186.3831787,266.8369141,248.1968689,266.3075562,228.40271,263.3666077,289.7149048,262.9588928,186.4235077,264.2072144,247.7504425,263.6343079,228.300354,262.1841125,289.3509521,261.6578064
365671.6083,1408,179.488739,268.0438843,241.3252869,266.8464355,221.3014221,264.5672913,282.6894531,263.309021,178.7704468,265.0974731,240.377594,264.3901367,220.6679688,262.8083801,282.022583,262.1550598
365671.6251,1409,172.4662323,268.6389771,234.0363464,267.8091431,214.3088989,264.9794617,275.7654114,264.2486267,171.3797302,266.1565552,233.1051636,265.3757019,213.299942,263.5942383,274.8051147,262.9223938
365671.6409,1410,165.7498627,269.175293,227.602829,268.6674805,207.9152527,265.2861633,269.2696533,264.8196716,164.3241272,267.2090454,226.2128296,266.4480286,206.2610474,264.4191895,267.9292603,263.7735901
365671.6577,1411,159.4945374,270.553772,221.7436371,269.4415894,200.937912,266.1378479,262.8505859,265.2662659,157.5662231,268.3930969,219.7085114,267.5319824,199.476181,265.3670044,261.35849,264.6261292
365671.6742,1412,153.7028656,270.6885986,215.9142914,270.5413208,195.3048553,266.4582825,257.4306335,266.2272644,151.285553,269.3376465,213.6235199,268.611969,193.1701202,266.0931702,255.2297974,265.4659119
365671.6912,1413,148.0789642,271.6472168,210.829834,270.8005371,189.1694336,266.9343872,252.2625732,266.4567566,145.3309631,270.2216797,207.9842834,269.4967651,187.1564484,266.7492676,249.548996,266.1199341
365671.7089,1414,143.2177582,272.0817261,206.1139984,271.6002808,184.7177734,267.6054382,247.2972412,266.7858582,139.9604492,270.9625549,202.8549957,270.2741089,181.7478638,267.3202515,244.3727875,266.6791382
365671.7242,1415,138.9268341,273.1331177,201.9386597,272.1543579,180.5773926,268.2719421,243.0218506,267.308136,135.1800232,271.7214966,198.2753296,271.0028992,176.9488525,267.8919983,239.7529144,267.1915894
365671.7414,1416,134.9254303,273.4588013,198.2288513,272.8981934,176.5916748,268.6598206,239.4388428,267.6261902,130.9588318,272.420105,194.2745056,271.6893005,172.7054138,268.4239197,235.6945801,267.6595764
365671.7583,1417,131.6554108,274.1243896,195.2032471,273.2114258,173.7023315,268.9002075,236.4846497,268.0601501,127.429863,273.0432129,190.8316193,272.2772827,169.1748505,268.836853,232.2118378,268.0801697
365671.7743,1418,128.7862854,274.1447144,192.3289795,273.5401611,170.2847595,269.0551147,233.5129089,267.8191223,124.3555069,273.5288696,187.9294434,272.7478943,166.0503693,269.1701355,229.2857666,268.336853
365671.7912,1419,127.0830536,274.59729,190.3502655,273.8060913,168.6064758,269.1362,231.6013184,267.9472351,122.0351791,273.9441528,185.6850281,273.1568298,163.6886902,269.4195251,227.019104,268.5365906
365671.8083,1420,126.0076523,274.5079346,188.9534149,274.2701416,167.5021973,269.2133484,230.0477753,268.2227478,120.5100784,274.2812805,184.077652,273.5210876,162.137085,269.6051331,225.3892517,268.6917114
365671.8247,1421,124.4204559,274.3833618,187.9219818,274.4574585,166.2929382,269.063446,229.0020142,268.1391907,119.4533463,274.4700317,183.0148926,273.8294373,161.08284,269.6555176,224.2723999,268.7702332
365671.8409,1422,124.4016953,274.2964478,187.6869507,274.4528809,166.0034637,269.134491,229.0468445,268.3337708,119.1307373,274.5422668,182.618515,274.0629578,160.7132568,269.6217041,223.8504486,268.8144836
365671.858,1423,124.520401,274.4277039,187.8259735,274.0775757,166.3925476,268.8924866,228.9407196,267.6907654,119.3400726,274.5821838,182.7318115,274.0992432,160.9583282,269.5683289,223.964386,268.6664734
365671.8749,1424,125.57164,274.0162354,188.9923553,273.5621948,167.5714417,268.7207947,230.380249,267.6474915,120.2643509,274.469635,183.6019135,274.0410156,161.9157562,269.3670349,224.8237915,268.4748535
365671.8914,1425,127.0124054,273.1113281,190.4835663,272.9536743,168.9100342,267.8464661,232.1694031,267.2511292,121.6757278,274.1202698,185.1233215,273.8158264,163.3943939,268.9716492,226.3662872,268.1364441
365671.9076,1426,129.3944397,272.7227783,192.5949402,272.3641968,171.5598602,267.678894,234.4239502,266.8612671,123.8535461,273.7478638,187.242981,273.4744873,165.6276703,268.5519409,228.5397644,267.7377319
365671.9248,1427,131.7442474,272.1005859,195.5438843,271.7506104,174.408783,267.0436096,237.2370911,266.6001282,126.5995789,273.3360596,190.0169983,273.1014099,168.4581909,268.1238709,231.3646088,267.3392944
365671.9422,1428,135.187439,271.4472656,198.7516327,271.059082,177.6837158,266.5688171,240.3345337,266.1950073,129.9349365,272.9136047,193.3569794,272.6931152,171.8627319,267.6947632,234.735672,266.9649963
365671.9578,1429,138.870224,270.5450439,202.5684052,270.3220215,181.5052185,265.7418823,243.8392792,265.8968811,133.8474426,272.4273376,197.2667999,272.2811279,175.824234,267.2435608,238.6446075,266.6135254
365671.9742,1430,143.0209961,270.0431824,206.6894226,269.7559204,185.8554688,265.595459,247.9463501,265.3159485,138.1694641,272.0193176,201.6160126,271.8612671,180.2575989,266.8890381,242.9999084,266.3003845
365671.9909,1431,147.8942413,269.4613037,211.1933441,268.7732544,190.4317322,265.2754517,252.6906738,264.9848938,143.0431061,271.4033203,206.4436035,271.2007751,185.2157288,266.379303,247.8480225,265.8124695
365672.0078,1432,153.3026886,268.6983643,216.0709686,267.8378906,195.475708,264.8843689,257.5085144,264.2468872,148.4702301,270.6365051,211.6443634,270.3355408,190.6994019,265.7358704,253.0773773,265.151886
365672.0246,1433,159.0035248,267.8498535,221.1565857,267.1352539,201.1794739,264.4327087,262.5481873,263.8269348,154.2985382,269.8280029,217.1165924,269.4450073,196.5529938,265.0859375,258.5755615,264.512207
365672.0409,1434,165.0082245,267.138855,226.6390076,266.550354,207.4283142,264.0134583,268.4111938,263.634552,160.550354,269.0845032,222.9572601,268.6647034,202.8730164,264.512146,264.450592,263.9988709
365672.0576,1435,171.3765717,266.2738647,232.9888916,265.8910522,213.6188965,263.7483521,274.5512695,263.0346069,167.1372833,268.3433838,229.1345673,267.8717041,209.4907837,264.0218506,270.6652222,263.500061
365672.0745,1436,177.3683929,265.2622681,239.4127655,265.0287781,219.4268799,262.9307251,281.1997681,262.6897583,173.8534546,267.5568237,235.7127533,267.0906982,216.211853,263.4822693,277.2766418,263.0170288
365672.0916,1437,184.3206024,264.4093018,246.2693787,263.4873657,226.3540649,262.2773132,287.9494019,261.9610901,180.8510437,266.6394653,242.6402893,266.0921936,223.2207642,262.8259888,284.2037048,262.3665466
365672.1083,1438,191.0100555,264.0234985,252.4305115,263.2591553,233.2733612,262.2315979,294.7507324,261.8327942,188.0691834,265.9170837,249.67659,265.2959595,230.447052,262.3746338,291.2809448,261.9100342
365672.1242,1439,198.2701263,263.5106812,259.0222778,262.6798096,240.6152039,262.1489868,301.3768311,261.4887085,195.5190582,265.2471008,256.8239441,264.554657,237.8703003,262.0125732,298.4833984,261.4986572
365672.1409,1440,205.8298798,262.3543701,266.1796875,261.9561768,247.9879608,261.7295227,308.5974426,261.3287354,203.1786194,264.5028992,264.1551514,263.8388672,245.5016785,261.6228333,305.8841858,261.1359253
365672.1581,1441,213.1244965,261.9457397,273.6994629,261.5297546,255.5035858,261.6278687,316.015686,261.0224609,210.933136,263.7983704,271.6806641,263.1902161,253.2348785,261.2920837,313.4968262,260.8137512
365672.1747,1442,220.7308197,261.8652954,281.1558838,260.815918,263.1816711,262.1242981,323.6461182,260.8265991,218.8038635,263.2675171,279.3524475,262.5447388,261.0736389,261.1534424,321.2713623,260.5391846
365672.1912,1443,227.9040222,261.6183472,288.9688721,260.4915161,270.7872925,262.1123657,331.4594421,261.3089905,226.6291351,262.8206482,287.2210083,262.0281067,268.9277344,261.0965576,329.2227173,260.4063721
365672.2076,1444,236.0379334,261.4512939,296.6939697,260.3588257,278.3298035,262.2182007,339.3718567,261.4924622,234.5621948,262.4640808,295.1822815,261.5958862,276.870697,261.1217651,337.287323,260.3678589
365672.2245,1445,244.1254578,261.0200806,304.7844238,260.3372192,286.4459229,262.2641907,347.3433533,261.9444275,242.6491699,262.1339111,303.2337341,261.2885132,284.969696,261.1800232,345.4360657,260.4701233
365672.2414,1446,252.1027222,261.2985229,312.4996948,260.6087646,294.5412292,262.8138733,355.1560059,262.3635559,250.8554993,261.9659119,311.2929077,261.1479187,293.1775513,261.3987427,353.5689087,260.71875
365672.258,1447,260.1621094,261.2700806,320.526123,260.8239136,302.4348755,263.3104553,362.9486694,262.7932739,259.1098022,261.8967285,319.4068909,261.1132507,301.4344177,261.710083,361.7545776,261.0862122
365672.2747,1448,268.18927,261.1452637,328.6115723,261.6209106,310.4648743,263.566925,370.5053711,263.4621887,267.2916565,261.8324585,327.5644836,261.2907104,309.6343384,262.0419006,369.9210815,261.61203
365672.2914,1449,276.0322876,261.9047241,336.4310303,261.9269409,318.1083679,264.4613037,378.0324097,263.7093506,275.4233704,261.9299011,335.6934814,261.4963074,317.7696228,262.5300293,378.0435181,262.0933533
365672.3088,1450,283.8494263,262.635437,344.4105835,262.5698853,325.6575928,265.39328,385.6294861,264.6044312,283.4472351,262.1914673,343.7756348,261.8345032,325.7555542,263.1707459,386.033905,262.7199707
365672.3243,1451,291.4610596,263.4900513,352.3428955,262.9120789,333.1323853,266.1116943,393.5632019,265.368866,291.359314,262.5579834,351.7833252,262.1750183,333.6114807,263.8692017,393.947052,263.3644714
365672.3417,1452,298.7962646,264.12146,359.1941834,263.5179443,340.3179932,266.5840149,400.8050537,266.1732788,299.0838318,262.9040222,359.4859619,262.5214539,341.2829895,264.4725342,401.5824585,263.9844666
365672.3577,1453,306.1681519,264.9430542,366.7838135,263.9377136,347.1439819,267.301178,407.6655273,267.1444702,306.6043396,263.2636719,367.0280762,262.821991,348.686554,265.0551758,409.0050354,264.5945129
365672.3743,1454,312.9631348,265.4316406,373.5340271,264.4517212,353.8984375,267.9826965,414.2345886,267.9664917,313.8493042,263.9633789,374.2533875,263.4743042,355.8052063,265.9458923,416.0812073,265.5388184
365672.3909,1455,319.6878052,265.9307251,380.3101501,265.8018799,360.0052185,269.0132446,420.6439819,269.1143494,320.7431335,264.8110046,381.2216187,264.4151001,362.4852295,267.0092468,422.8696899,266.687561
365672.4081,1456,325.3890991,266.6843872,385.9750366,266.0586548,365.8692322,269.7926636,426.3361816,269.8064575,327.1362915,265.6922913,387.7024231,265.2838135,368.727417,268.0856323,429.1574402,267.7741089
365672.4247,1457,330.8192749,267.3388672,391.6075134,267.2682495,370.893158,270.4642639,431.7211914,270.7893372,333.0374146,266.5435791,393.7621155,266.2503052,374.4413147,269.093689,435.0133667,268.9000854
365672.441,1458,335.6729126,267.8364868,396.4593201,267.7953491,375.7719116,271.2723694,436.5120544,271.6596069,338.4255066,267.3634644,399.25177,267.1697388,379.6344604,270.0735779,440.2860718,269.9953003
365672.4578,1459,340.2562866,268.4628296,401.0645447,268.5007935,380.1075134,272.2118225,440.5773621,272.0931702,343.2921753,268.1280518,404.1716003,267.9786072,384.2993164,270.9805908,444.9634094,270.9394226
365672.4754,1460,344.8204346,268.4765015,405.1533203,268.6226807,383.7642517,272.7093201,444.6884155,272.4060364,347.7129517,268.6322632,408.5393066,268.5689392,388.4424438,271.6357117,449.134552,271.6916199
365672.4915,1461,348.1785584,268.6974487,408.3787231,268.6358643,387.0960388,272.719635,447.5974121,272.936554,351.5201111,269.0230103,412.1927185,268.9906921,391.9863892,272.1486206,452.5894165,272.3232117
365672.5078,1462,350.9124146,269.3596191,411.1143188,268.9564209,389.9676514,273.388031,450.1439819,273.4140015,354.7032471,269.4554138,415.1935425,269.3616943,394.9401245,272.6868591,455.4078064,272.8961487
365672.5246,1463,352.8453979,269.1015015,413.6307983,268.9901123,391.7029419,273.7981262,452.2764587,273.6918335,357.1605225,269.738739,417.6945801,269.6101074,397.1629028,273.143158,457.6942749,273.3316345
365672.5413,1464,354.5152283,269.2839966,414.797699,268.6394653,393.010498,274.1409912,453.664917,273.632843,358.9688721,269.9348145,419.446106,269.6634521,398.7190552,273.5387573,459.2171631,273.5798035
365672.5582,1465,355.3771973,269.1056519,416.0817261,268.5342407,393.8233032,273.8742371,454.3902588,273.4526978,360.1018066,269.9679871,420.6051331,269.5943604,399.6411743,273.7727966,460.1617737,273.6533813
365672.5748,1466,355.9720459,268.8117676,416.1764526,268.1965027,393.930603,273.7176209,454.6056519,273.4183655,360.6419678,269.8496094,421.0606689,269.3885803,399.9332886,273.850647,460.4280396,273.5898438
365672.5914,1467,355.4050293,268.1063232,415.3363037,267.8814697,393.5127869,273.096344,453.9745483,273.2929993,360.4773254,269.5311584,420.7776489,269.1151733,399.5845032,273.6911621,460.0037231,273.4913635
365672.6081,1468,354.4561768,267.7092896,414.9888611,267.1378174,392.4343262,272.772522,453.0527344,272.6540222,359.6584778,269.1128845,419.9644775,268.6398315,398.5571594,273.435791,458.9990845,273.1633911
365672.625,1469,353.010437,266.814209,413.0687866,266.5482178,390.6651001,272.0493469,451.4055176,272.1196899,358.1635132,268.4991455,418.4500427,268.0803223,396.8605957,272.9978638,457.3365784,272.7747192
365672.6412,1470,350.5415649,266.0150146,410.5609741,265.9280396,388.1723022,271.018158,449.0463257,270.7714844,355.9431152,267.7752686,416.2215881,267.4276733,394.4345093,272.4046021,454.9775085,272.2037048
365672.6576,1471,347.9720459,265.2532349,407.7236938,264.8908081,385.7957459,270.3426819,446.1679688,269.7325134,353.1939697,267.0504761,413.3399963,266.660553,391.5163879,271.7915039,452.0068665,271.5406799
365672.6748,1472,344.4998779,264.4926147,404.4404297,264.0452271,382.548584,269.4920349,442.9389038,269.225769,349.8342896,266.3443909,409.9446716,265.9226379,388.0821228,271.1493225,448.525177,270.9191895
365672.6909,1473,340.796875,263.6205444,400.4837341,263.2097168,378.901947,268.3669739,438.9359741,268.1218872,345.9745789,265.6551819,405.9230957,265.2539063,384.1546936,270.5204468,444.4397278,270.3014526
365672.7076,1474,336.5471802,262.8775024,395.7748413,262.2052612,374.9610291,267.6209106,434.5441589,266.7991028,341.6668091,264.4592896,401.2972412,263.9891663,379.7934875,269.3841248,439.7921753,269.0480652
365672.7242,1475,331.4805298,261.5108643,390.8257751,261.3607788,370.1569824,266.2252502,429.7756042,265.821991,336.7550964,263.003479,396.1975098,262.5809326,374.8666992,267.9298096,434.7177734,267.619751
365672.7414,1476,326.3969116,260.8764038,385.9046326,260.3766479,365.0972595,265.1942749,425.0773926,264.856842,331.4051209,261.6139221,390.7637329,261.1455994,369.5338135,266.4953308,429.3094788,266.1416626
365672.7583,1477,321.4730835,260.3984985,380.0995483,259.25354,359.9264832,264.2027283,419.3630371,263.6803589,325.7922058,260.3285522,384.8773499,259.6757507,363.9214783,265.1295776,423.502655,264.6308289
365672.7746,1478,315.5192871,259.4575195,374.3392029,258.7408447,353.9140625,263.1076355,413.5869141,262.8345032,319.7595215,259.1587219,378.6871643,258.4440613,357.9251709,263.8551331,417.3806763,263.3051147
365672.7916,1479,308.391449,258.7796631,368.1050415,257.5570068,347.7717285,261.881012,407.547821,261.6079407,313.2008972,258.1542053,372.158844,257.3676147,351.4725647,262.6932068,410.9194031,262.1152954
365672.8086,1480,302.0570679,258.2627563,361.4162598,257.7709351,341.3518982,261.1351624,401.0109863,260.9805298,306.3748169,257.36203,365.3456726,256.6312866,344.7562256,261.7184753,404.2338257,261.1867676
365672.8248,1481,295.1891479,257.3727417,354.8510742,256.9197998,334.6916809,260.1375427,394.3996582,259.7564697,299.2541809,256.5737915,358.336853,255.9177704,337.7895813,260.7243652,397.3259888,260.2453308
365672.8414,1482,287.906189,256.6826782,347.5970459,256.6057129,328.0066528,259.5204163,387.6277771,258.9993591,291.8231506,255.8382263,351.0564575,255.2933502,330.5643616,259.8083496,390.1743774,259.4167786
365672.8581,1483,280.3519287,256.8168945,340.0625,256.1889038,320.8866577,259.1198425,380.3838501,258.459259,284.1679382,255.3700867,343.499054,254.765564,323.1350708,259.1080017,382.7733765,258.6747131
365672.8755,1484,272.7925415,256.500946,332.4541626,256.1293335,313.7366028,258.3853455,372.8378906,257.7173157,276.3250427,255.0045471,335.7305908,254.4335785,315.5334473,258.4828796,375.1620178,258.043335
365672.8914,1485,264.9963989,256.5523682,324.711792,256.0864868,306.5661011,258.1260071,365.1490479,257.2698364,268.3416138,254.8115997,327.7519836,254.246933,307.8387451,258.0255432,367.3488464,257.5459595
365672.9081,1486,257.1236267,256.8838501,317.0681152,255.6519012,298.506958,258.013031,357.6835938,257.1442261,260.196106,254.8780365,319.669281,254.1032867,299.9406738,257.790802,359.4199829,257.1438599
365672.9246,1487,249.263031,256.9329834,309.0588379,256.3027954,290.779541,257.9485474,350.3909912,257.330658,251.9328613,255.0155792,311.4900818,254.2568207,291.9141235,257.6200867,351.4393005,257.011261
365672.9413,1488,241.3900604,257.1251221,301.5080566,256.4111938,282.9227905,257.8951111,343.0579834,257.5532532,243.6131287,255.2757111,303.4141235,254.553299,283.8304138,257.5845642,343.5614624,257.0295715
365672.9581,1489,233.4559784,257.1288452,293.4572144,256.7722778,275.1394348,257.7080078,335.3539429,257.3368225,235.333313,255.5853882,295.2450256,254.9180298,275.8197632,257.6254883,335.6117859,257.0724487
365672.9748,1490,224.8992157,257.7470703,285.5840454,257.7381592,267.1070251,258.1538391,327.1665955,257.5469055,226.9093323,256.0708313,287.040863,255.5302429,267.7135315,257.8406677,327.6022034,257.3275757
365672.9921,1491,217.4438171,258.2474976,277.9395752,257.6292114,259.24823,258.0582886,319.3389282,257.6468506,218.5915833,256.5926514,278.9172668,256.0563354,259.5978088,258.0882568,319.6416626,257.5175781
365673.0076,1492,209.6029511,258.3582153,269.7883301,258.4900513,251.8919678,258.4745178,311.607605,258.1672363,210.397995,257.1408691,270.7690125,256.791748,251.653717,258.4067993,311.678772,257.9586182
365673.0246,1493,201.5251312,259.5144043,262.1574097,258.8780518,243.9942017,258.9003601,304.034668,258.3078308,202.2211914,257.7861328,262.7581482,257.4124451,243.7241364,258.7705078,303.861969,258.2954102
365673.0415,1494,194.2891083,260.1592407,254.618103,259.9707031,236.5667114,259.2171936,296.5614624,258.6134949,194.2967529,258.3959656,254.9027863,258.0692749,235.9811249,259.0653687,296.1659851,258.6396484
365673.0579,1495,186.8766479,260.8051758,248.0415497,260.4512939,229.5645142,259.5305176,289.8358765,259.0799866,186.5840149,258.9597473,247.4123077,258.635498,228.4478149,259.3309937,288.7982483,258.9024048
365673.0744,1496,179.8531342,261.5919189,241.3974304,261.211853,222.4516907,260.0285339,283.1762085,259.6565247,179.1358643,259.4573669,240.2117004,259.1268005,221.1375427,259.5413513,281.7138977,259.1317749
365673.091,1497,173.8151703,262.0214233,234.9885254,261.8783569,216.1802368,260.4613647,276.586853,260.1158142,172.2042084,259.8522949,233.2938538,259.5290527,214.2721558,259.6750793,274.8928223,259.2885437
365673.1081,1498,167.476593,262.8338623,228.7619476,262.4674072,209.3464813,260.8995667,270.47995,260.3246155,165.50737,260.4978027,226.7295074,260.1747131,207.6158752,260.0653076,268.4203491,259.6312561
365673.1247,1499,161.6145782,263.276825,222.9235077,262.9670105,203.6813049,261.3481445,264.4896851,260.773468,159.2479553,261.2490845,220.5574188,260.9243774,201.4023132,260.571228,262.2677612,260.1124878
365673.1412,1500,156.1435089,264.1691589,218.0535889,263.4805908,198.5624695,261.7975159,259.4279175,261.216217,153.4629211,262.0404968,215.0061951,261.6718445,195.6911316,261.1008606,256.7019043,260.5760803
365673.1587,1501,150.7545471,264.600647,213.3097382,264.0027466,192.9403992,262.040863,254.5752258,261.7063599,148.0223236,262.7171631,209.9593353,262.3260803,190.2923889,261.5159302,251.6024475,260.9919128
365673.1747,1502,146.2236633,265.3930054,208.9823608,264.4822388,188.6418457,262.4754944,250.2885437,262.0540161,143.0808716,263.4436035,205.3840332,262.9605713,185.3684692,261.9653625,247.0041046,261.4399719
365673.1913,1503,142.3228302,265.8772583,204.9789734,265.300293,184.3779755,262.8492126,246.2327118,262.3905334,138.6797028,264.0769653,201.2772369,263.5778503,180.9881897,262.3621521,242.8851776,261.813324
365673.2086,1504,139.1327362,266.3108521,201.467453,265.9158936,181.2412415,263.4469299,242.8469696,262.9163208,134.9817352,264.7003479,197.6512299,264.2062683,177.2751923,262.7371826,239.2225189,262.2186584
365673.2242,1505,135.905304,266.8215942,198.4989929,266.4244995,178.02771,263.6457825,239.9815674,263.1315308,131.7236176,265.2839661,194.5324249,264.7919006,173.9881897,263.1072998,236.0708313,262.5773926
365673.241,1506,133.5118713,266.8797607,195.9810791,266.6896973,175.6263428,263.6791077,237.1196289,263.23526,129.0594788,265.7598572,191.8424683,265.2946777,171.3104553,263.394989,233.313797,262.905426
365673.2578,1507,131.9054718,266.9988403,194.4184265,266.9674072,173.9116211,263.7809143,235.4056396,263.2709351,127.0667877,266.1504517,189.8317413,265.742157,169.2609558,263.6236572,231.2358093,263.1591187
365673.2749,1508,130.6914673,267.5292664,193.1999207,267.4246216,172.754425,264.1428833,234.4737244,263.598999,125.6677704,266.5509033,188.4606781,266.1899109,167.8172913,263.8721313,229.8226624,263.4176941
365673.2912,1509,130.1652374,267.1171875,192.5408936,267.3730469,172.1823425,263.8356018,233.5283203,263.4573364,124.9743576,266.7879639,187.6377563,266.5345154,167.0948792,263.9657898,228.9488373,263.5828552
365673.3083,1510,130.2970276,267.5428467,192.6897888,267.4377136,172.4922791,264.1163635,234.0334473,263.4915466,124.9058533,267.0321045,187.5179749,266.8009644,167.0534973,264.0855713,228.7978668,263.6990356
365673.3246,1511,131.0381775,267.0233765,193.7870483,266.9307251,173.2380371,263.6230164,235.0388489,263.3012085,125.52771,267.1106262,188.1145477,266.9190674,167.6864471,264.0414429,229.3682404,263.6974792
365673.341,1512,132.227829,267.0039673,194.6614685,266.5617065,174.2492371,263.5697632,236.1292114,262.8469849,126.7871246,267.1346436,189.2828522,266.9058228,168.912735,263.9769287,230.5443268,263.5633545
365673.3576,1513,134.1497192,266.52771,196.9268494,266.2302856,176.4307861,263.3999329,238.0449677,262.801178,128.6408997,267.044342,191.175827,266.8224792,170.7744446,263.8392639,232.4250183,263.3856201
365673.3742,1514,136.3164215,266.0415039,199.4844666,265.8126221,178.6383057,262.8332214,240.3067017,262.3930664,131.0485992,266.8396301,193.7084808,266.6416016,173.174118,263.610321,234.9173431,263.1221313
365673.3914,1515,139.1855011,265.6260376,202.1914978,265.2432861,181.6155701,262.384552,243.3452759,261.9946594,134.0011292,266.573822,196.7752533,266.3677673,176.1578979,263.3267517,237.9757843,262.8200989
365673.408,1516,142.8390961,264.9086609,205.8872528,264.493866,185.0706482,261.997406,246.8296814,261.4706421,137.5984497,266.2591248,200.4490509,266.0255737,179.7654724,263.0081177,241.6131592,262.4758911
365673.425,1517,147.0236664,264.0463562,209.5009003,263.5055542,189.2730408,261.4129639,250.447998,260.8366699,141.750473,265.8463135,204.5454407,265.5702209,183.9280701,262.6405029,245.6649323,262.0725403
365673.441,1518,151.820694,263.4379272,213.9469604,262.8416138,193.9163513,261.1117554,255.0871582,260.3575134,146.4707947,265.4483948,209.0977783,265.1223755,188.6468201,262.3154602,250.2174072,261.7055664
365673.4581,1519,156.2433929,262.9830933,218.1713715,262.3085938,198.4786835,260.6027527,259.6567383,260.1158752,151.5249023,264.9000549,213.9618988,264.5111084,193.7200317,261.8368835,255.1230469,261.2196045
365673.4754,1520,161.6851501,262.5192261,223.6600342,261.9070435,203.7737732,260.1950989,264.644104,259.9325562,157.0324097,264.2782288,219.3010254,263.8471375,199.2296753,261.3036194,260.4380188,260.7098999
365673.4918,1521,167.3876801,261.7582703,228.9789429,261.3084717,209.3256073,259.7905884,269.9310913,259.4133301,162.9194946,263.5835571,224.8935699,263.1349487,205.1101685,260.7184143,266.0276184,260.1661072
365673.5083,1522,173.4575653,261.0575562,234.9272461,260.6064453,215.5073853,259.3930359,275.6712036,259.2980347,169.2223816,262.9322205,230.8866425,262.4865112,211.4009247,260.2139282,271.9707336,259.7374268
365673.5254,1523,179.3019714,260.7296753,240.8090057,260.1258545,221.2589722,259.0210571,281.8040161,258.9491272,175.7056732,262.3157043,237.1990356,261.8734436,217.8639832,259.7383728,278.2617188,259.3287659
365673.5416,1524,185.9309998,260.2092896,246.7793427,259.3486938,227.4852753,258.8005066,288.1299744,258.791748,182.4254303,261.7594604,243.6786652,261.2677917,224.5448151,259.3509216,284.7315979,258.9862976
365673.5582,1525,192.0844116,259.9667358,253.2286072,259.1469727,233.9024658,258.697876,294.6560974,258.730896,189.2837982,261.281311,250.399704,260.7519836,231.3645935,259.0276794,291.4783936,258.7215881
365673.5747,1526,198.8986053,259.7560425,259.2090454,258.5916748,240.6865234,258.9597473,301.0552368,258.3700256,196.295166,260.8765259,257.1463623,260.2327576,238.3314667,258.8238831,298.3103943,258.4688416
