frameCounter, trackingStatus, timeLogged, frameNumber
4916,2,4129.2757, 49937
4917,2,4129.2906, 49938
4918,2,4129.3067, 49939
4919,2,4129.3225, 49940
4920,2,4129.3390, 49941
4921,2,4129.3551, 49942
4922,2,4129.3718, 49943
4923,2,4129.3868, 49944
4924,2,4129.4030, 49945
4925,2,4129.4185, 49946
4926,2,4129.4352, 49947
4927,2,4129.4522, 49948
4928,2,4129.4667, 49949
4929,2,4129.4841, 49950
4930,2,4129.4991, 49951
4931,2,4129.5148, 49952
4932,2,4129.5306, 49953
4933,2,4129.5467, 49954
4934,2,4129.5627, 49955
4935,2,4129.5786, 49956
4936,2,4129.5948, 49957
4937,2,4129.6266, 49958
4938,2,4129.6427, 49959
4939,2,4129.6597, 49960
4940,2,4129.6747, 49961
4941,2,4129.6937, 49962
4942,2,4129.7066, 49963
4943,2,4129.7228, 49964
4944,2,4129.7385, 49965
4945,2,4129.7555, 49966
4946,2,4129.7707, 49967
4947,2,4129.7866, 49968
4948,2,4129.8026, 49969
4949,2,4129.8184, 49970
4950,2,4129.8348, 49971
4951,2,4129.8507, 49972
4952,2,4129.8664, 49973
4953,2,4129.8827, 49974
4954,2,4129.8987, 49975
4955,2,4129.9147, 49976
4956,2,4129.9308, 49977
4957,2,4129.9467, 49978
4958,2,4129.9627, 49979
4959,2,4129.9797, 49980
4960,2,4129.9946, 49981
4961,2,4130.0271, 49982
4962,2,4130.0430, 49983
4963,2,4130.0586, 49984
4964,2,4130.0751, 49985
4965,2,4130.0908, 49986
4966,2,4130.1077, 49987
4967,2,4130.1231, 49988
4968,2,4130.1388, 49989
4969,2,4130.1552, 49990
4970,2,4130.1714, 49991
4971,2,4130.1880, 49992
4972,2,4130.2031, 49993
4973,2,4130.2192, 49994
4974,2,4130.2347, 49995
4975,2,4130.2509, 49996
4976,2,4130.2668, 49997
4977,2,4130.2830, 49998
4978,2,4130.2984, 49999
4979,2,4130.3144, 50000
4980,2,4130.3306, 50001
4981,2,4130.3467, 50002
4982,2,4130.3629, 50003
4983,2,4130.3788, 50004
4984,2,4130.3947, 50005
4985,2,4130.4270, 50006
4986,2,4130.4428, 50007
4987,2,4130.4592, 50008
4988,2,4130.4748, 50009
4989,2,4130.4910, 50010
4990,2,4130.5069, 50011
4991,2,4130.5244, 50012
4992,2,4130.5389, 50013
4993,2,4130.5548, 50014
4994,2,4130.5709, 50015
4995,2,4130.5870, 50016
4996,2,4130.6032, 50017
4997,2,4130.6191, 50018
4998,2,4130.6346, 50019
4999,2,4130.6508, 50020
5000,2,4130.6665, 50021
5001,2,4130.6826, 50022
5002,2,4130.7000, 50023
5003,2,4130.7152, 50024
5004,2,4130.7313, 50025
5005,2,4130.7470, 50026
5006,2,4130.7627, 50027
5007,2,4130.7790, 50028
5008,2,4130.8109, 50029
5009,2,4130.8271, 50030
5010,2,4130.8444, 50031
5011,2,4130.8592, 50032
5012,2,4130.8749, 50033
5013,2,4130.8918, 50034
5014,2,4130.9083, 50035
5015,2,4130.9237, 50036
5016,2,4130.9396, 50037
5017,2,4130.9547, 50038
5018,2,4130.9707, 50039
5019,2,4130.9869, 50040
5020,2,4131.0030, 50041
5021,2,4131.0185, 50042
5022,2,4131.0349, 50043
5023,2,4131.0509, 50044
5024,2,4131.0670, 50045
5025,2,4131.0825, 50046
5026,2,4131.0985, 50047
5027,2,4131.1146, 50048
5028,2,4131.1304, 50049
5029,2,4131.1470, 50050
5030,2,4131.1627, 50051
5031,2,4131.1789, 50052
5032,2,4131.2106, 50053
5033,2,4131.2271, 50054
5034,2,4131.2435, 50055
5035,2,4131.2587, 50056
5036,2,4131.2758, 50057
5037,2,4131.2909, 50058
5038,2,4131.3067, 50059
5039,2,4131.3227, 50060
5040,2,4131.3386, 50061
5041,2,4131.3555, 50062
5042,2,4131.3715, 50063
5043,2,4131.3867, 50064
5044,2,4131.4031, 50065
5045,2,4131.4188, 50066
5046,2,4131.4349, 50067
5047,2,4131.4513, 50068
5048,2,4131.4673, 50069
5049,2,4131.4834, 50070
5050,2,4131.4991, 50071
5051,2,4131.5152, 50072
5052,2,4131.5308, 50073
5053,2,4131.5472, 50074
5054,2,4131.5631, 50075
5055,2,4131.5952, 50076
5056,2,4131.6106, 50077
5057,2,4131.6265, 50078
5058,2,4131.6422, 50079
5059,2,4131.6588, 50080
5060,2,4131.6748, 50081
5061,2,4131.6938, 50082
5062,2,4131.7072, 50083
5063,2,4131.7224, 50084
5064,2,4131.7389, 50085
5065,2,4131.7562, 50086
5066,2,4131.7710, 50087
5067,2,4131.7869, 50088
5068,2,4131.8036, 50089
5069,2,4131.8186, 50090
5070,2,4131.8349, 50091
5071,2,4131.8509, 50092
5072,2,4131.8666, 50093
5073,2,4131.8826, 50094
5074,2,4131.8989, 50095
5075,2,4131.9150, 50096
5076,2,4131.9310, 50097
5077,2,4131.9471, 50098
5078,2,4131.9639, 50099
5079,2,4131.9949, 50100
5080,2,4132.0112, 50101
5081,2,4132.0267, 50102
5082,2,4132.0428, 50103
5083,2,4132.0591, 50104
5084,2,4132.0747, 50105
5085,2,4132.0922, 50106
5086,2,4132.1067, 50107
5087,2,4132.1226, 50108
5088,2,4132.1390, 50109
5089,2,4132.1549, 50110
5090,2,4132.1715, 50111
5091,2,4132.1869, 50112
5092,2,4132.2028, 50113
5093,2,4132.2186, 50114
5094,2,4132.2346, 50115
5095,2,4132.2508, 50116
5096,2,4132.2667, 50117
5097,2,4132.2827, 50118
5098,2,4132.2984, 50119
5099,2,4132.3147, 50120
5100,2,4132.3308, 50121
5101,2,4132.3470, 50122
5102,2,4132.3789, 50123
5103,2,4132.3948, 50124
5104,2,4132.4106, 50125
5105,2,4132.4270, 50126
5106,2,4132.4428, 50127
5107,2,4132.4587, 50128
5108,2,4132.4746, 50129
5109,2,4132.4912, 50130
5110,2,4132.5069, 50131
5111,2,4132.5243, 50132
5112,2,4132.5392, 50133
5113,2,4132.5552, 50134
5114,2,4132.5710, 50135
5115,2,4132.5869, 50136
5116,2,4132.6033, 50137
5117,2,4132.6189, 50138
5118,2,4132.6350, 50139
5119,2,4132.6508, 50140
5120,2,4132.6668, 50141
5121,2,4132.6831, 50142
5122,2,4132.6996, 50143
5123,2,4132.7147, 50144
5124,2,4132.7306, 50145
5125,2,4132.7470, 50146
5126,2,4132.7788, 50147
5127,2,4132.7943, 50148
5128,2,4132.8106, 50149
5129,2,4132.8272, 50150
5130,2,4132.8427, 50151
5131,2,4132.8592, 50152
5132,2,4132.8746, 50153
5133,2,4132.8916, 50154
5134,2,4132.9085, 50155
5135,2,4132.9235, 50156
5136,2,4132.9387, 50157
